311,1,49340,2
312,1,34200,2
313,1,392870,1
314,1,471670,1
315,1,93500,1
316,1,889130,2
317,1,20460,2
318,1,115640,1
319,1,32510,2
320,1,70380,2
321,1,23880,1
322,1,35430,2
323,1,93740,2
324,1,83660,2
325,1,46480,1
326,1,113090,1
327,1,130330,1
328,1,57190,2
329,1,99030,1
330,1,23360,1
331,1,55860,2
332,1,568050,2
333,1,20540,1
334,1,24450,1
335,1,422970,1
336,1,213990,2
337,1,894660,2
338,1,47850,1
339,1,145340,1
340,1,365000,2
341,1,43080,2
342,1,776240,2
343,1,864250,2
344,1,293950,2
345,1,33360,1
346,1,132380,2
347,1,815720,2
348,1,20720,1
349,1,51590,1
350,1,27010,1
351,1,86310,1
352,1,160280,2
353,1,27290,1
354,1,60430,1
355,1,106270,2
356,1,371250,1
357,1,96240,2
358,1,66740,1
359,1,54670,1
360,1,61080,1
361,1,187250,2
362,1,254800,2
363,1,288520,1
364,1,39460,1
365,1,135860,1
366,1,221900,2
367,1,43700,1
368,1,305390,1
369,1,64500,2
370,1,74540,2
371,1,77510,1
372,1,40520,1
373,1,301230,1
374,1,35590,1
375,1,36390,1
376,1,163430,1
377,1,30740,1
378,1,981950,2
379,1,206460,1
380,1,25180,2
381,1,42040,1
382,1,44920,2
383,1,202030,2
384,1,89610,2
385,1,37940,1
386,1,25670,1
387,1,39270,2
388,1,111530,1
389,1,20300,2
390,1,510260,2
391,1,250840,1
392,1,46910,2
393,1,157580,2
394,1,97870,1
395,1,37420,1
396,1,466870,2
397,1,29160,2
398,1,400800,2
399,1,53330,1
400,1,568650,2
401,1,167570,1
402,1,68530,2
403,1,25980,1
404,1,40190,1
405,1,279320,2
406,1,75670,1
407,1,198360,1
408,1,45520,2
409,1,22180,2
410,1,826440,1
411,1,35680,1
412,1,156540,2
413,1,187250,1
414,1,540160,2
415,1,60970,1
416,1,29450,1
417,1,46680,1
418,1,884760,2
419,1,576690,1
420,1,48150,1
421,1,42140,1
422,1,72230,1
423,1,20690,2
424,1,150620,1
425,1,785510,2
426,1,456900,2
427,1,702390,2
428,1,37220,2
429,1,142970,2
430,1,32050,1
431,1,697330,2
432,1,778080,1
433,1,101580,2
434,1,100100,2
435,1,95330,1
436,1,423160,2
437,1,984530,1
438,1,136540,2
439,1,817770,2
440,1,77650,1
441,1,255690,2
442,1,268500,1
443,1,30840,1
444,1,377180,1
445,1,84180,1
446,1,27320,1
447,1,32330,1
448,1,21100,2
449,1,69050,2
450,1,219700,1
451,1,138820,2
452,1,36250,1
453,1,36470,2
454,1,29160,1
455,1,152600,2
456,1,400060,2
457,1,100030,1
458,1,80740,2
459,1,528260,2
460,1,114130,1
461,1,82690,1
462,1,46750,1
463,1,22720,1
464,1,37780,2
465,1,37150,2
466,1,275390,1
467,1,36230,1
468,1,154820,2
469,1,615280,2
470,1,154160,2
471,1,543740,2
472,1,211800,2
473,1,615690,2
474,1,85220,2
475,1,145960,2
476,1,41220,2
477,1,30510,1
478,1,64250,1
479,1,25120,1
480,1,157370,1
481,1,64900,2
482,1,56080,1
483,1,732790,2
484,1,342550,2
485,1,810170,2
486,1,147070,2
487,1,93570,2
488,1,92980,2
489,1,148160,2
490,1,623450,1
491,1,24130,2
492,1,71460,2
493,1,683030,1
494,1,704350,2
495,1,701620,2
496,1,530970,2
497,1,32510,1
498,1,309380,1
499,1,630160,2
500,1,212370,2
501,1,161260,1
502,1,49010,1
503,1,51950,1
504,1,30060,1
505,1,24590,1
506,1,24950,1
507,1,41830,1
508,1,35520,1
509,1,68350,1
510,1,67340,1
511,1,342940,1
512,1,57800,2
513,1,82650,1
514,1,30240,2
515,1,271510,2
516,1,33850,1
517,1,175630,1
518,1,25000,1
519,1,368150,2
520,1,107680,2
521,1,35360,1
522,1,49170,2
523,1,54370,1
524,1,42270,1
525,1,72270,2
526,1,313470,2
527,1,65430,2
528,1,31920,1
529,1,68920,2
530,1,66460,2
531,1,27460,2
532,1,76320,1
533,1,891420,1
534,1,38310,1
535,1,240580,1
536,1,53980,2
537,1,925450,2
538,1,23210,1
539,1,120880,2
540,1,271200,1
541,1,203110,2
542,1,130500,2
543,1,32700,2
544,1,113510,1
545,1,45830,2
546,1,81210,1
547,1,360070,2
548,1,84470,1
549,1,97250,1
550,1,102620,2
551,1,81520,2
552,1,707280,2
553,1,227380,2
554,1,795660,1
555,1,22240,1
556,1,21830,1
557,1,647150,1
558,1,55340,1
559,1,946480,1
560,1,46260,1
561,1,481470,2
562,1,22490,1
563,1,240160,2
564,1,75980,2
565,1,88520,2
566,1,192600,2
567,1,30540,1
568,1,901750,2
569,1,27190,2
570,1,93880,1
571,1,81040,2
572,1,72200,1
573,1,36640,1
574,1,206640,1
575,1,779000,2
576,1,27970,1
577,1,81480,1
578,1,127460,1
579,1,69370,2
580,1,104740,2
581,1,42430,2
582,1,49880,1
583,1,197340,2
584,1,272140,2
585,1,337370,2
586,1,326120,2
587,1,352700,1
588,1,408690,1
589,1,98090,2
590,1,106910,1
591,1,115810,1
592,1,95820,1
593,1,525440,1
594,1,488340,2
595,1,671440,1
596,1,391290,2
597,1,101900,2
598,1,402290,2
599,1,49530,2
600,1,264020,1
601,1,918190,1
602,1,50680,1
603,1,33490,2
604,1,149560,1
605,1,40810,1
606,1,26170,1
607,1,30320,2
608,1,28110,2
609,1,190020,2
610,1,137010,1
611,1,37510,2
612,1,41260,2
613,1,203390,1
614,1,40640,1
615,1,23290,1
616,1,501790,2
617,1,45410,1
618,1,719460,2
619,1,137180,1
620,1,21050,1
621,1,149550,2
622,1,38070,1
623,1,524370,2
624,1,103740,1
625,1,33200,1
626,1,179360,1
627,1,213250,1
628,1,120570,2
629,1,918490,2
630,1,62010,1
631,1,40820,2
632,1,592530,1
633,1,314240,1
634,1,47200,1
635,1,101290,2
636,1,45500,1
637,1,69440,2
638,1,139910,2
639,1,26020,2
640,1,168570,1
641,1,49500,1
642,1,27310,2
643,1,42780,1
644,1,60280,2
645,1,91130,1
646,1,326080,1
647,1,37300,2
648,1,159040,2
649,1,27030,1
650,1,177420,1
651,1,149020,2
652,1,37940,1
653,1,26920,1
654,1,24190,1
655,1,41430,2
656,1,77320,2
657,1,409170,1
658,1,57860,1
659,1,231670,1
660,1,71060,1
661,1,50520,2
662,1,25730,2
663,1,390110,1
664,1,216650,2
665,1,73730,1
666,1,79500,1
667,1,55510,2
668,1,88520,2
669,1,66330,1
670,1,275850,1
671,1,79900,1
672,1,30040,1
673,1,447940,2
674,1,34360,1
675,1,263750,1
676,1,54750,1
677,1,28710,2
678,1,70340,1
679,1,104850,2
680,1,39960,1
681,1,160220,1
682,1,33240,2
683,1,166190,2
684,1,41910,2
685,1,66480,1
686,1,193200,1
687,1,24890,1
688,1,211170,2
689,1,273070,2
690,1,121420,2
691,1,218850,1
692,1,23610,2
693,1,469770,2
694,1,146030,2
695,1,299360,1
696,1,36570,2
697,1,100210,1
698,1,64090,1
699,1,56270,2
700,1,51130,2
701,1,42420,1
702,1,203480,1
703,1,22300,2
704,1,34870,1
705,1,163080,2
706,1,37310,1
707,1,64910,1
708,1,280370,1
709,1,166490,2
710,1,215140,1
711,1,129430,1
712,1,30320,2
713,1,251880,1
714,1,424340,2
715,1,25020,1
716,1,84180,1
717,1,478380,2
718,1,274870,1
719,1,48350,2
720,1,27260,1
721,1,81360,2
722,1,495140,1
723,1,407040,2
724,1,380150,2
725,1,274960,1
726,1,26230,1
727,1,35930,1
728,1,39190,1
729,1,86210,2
730,1,233820,1
731,1,34950,1
732,1,31850,1
733,1,22060,2
734,1,26910,1
735,1,163460,2
736,1,246830,1
737,1,22430,1
738,1,181010,1
739,1,168760,1
740,1,339830,1
741,1,202820,1
742,1,115970,2
743,1,157330,2
744,1,129930,1
745,1,25230,1
746,1,49480,1
747,1,144220,2
748,1,50730,1
749,1,56010,1
750,1,247420,1
751,1,53690,1
752,1,28460,2
753,1,218300,2
754,1,135390,2
755,1,190590,1
756,1,76650,2
757,1,69760,1
758,1,80850,2
759,1,89400,1
760,1,22070,2
761,1,231560,2
762,1,197290,2
763,1,74490,2
764,1,162500,2
765,1,23180,1
766,1,150440,2
767,1,270300,2
768,1,27330,2
769,1,113190,1
770,1,48190,2
771,1,40770,1
772,1,41690,1
773,1,24470,1
774,1,272860,1
775,1,169620,2
776,1,46530,2
777,1,277520,1
778,1,20020,1
779,1,190810,2
780,1,21910,1
781,1,213830,2
782,1,89510,1
783,1,35110,1
784,1,28840,1
785,1,28300,1
786,1,314010,2
787,1,20680,2
788,1,36510,2
789,1,56930,1
790,1,105090,1
791,1,168340,1
792,1,26440,2
793,1,217500,2
794,1,44520,1
795,1,180460,2
796,1,256780,1
797,1,51330,1
798,1,55320,1
799,1,22980,2
800,1,30700,1
801,1,57890,1
802,1,474950,1
803,1,50140,1
804,1,23210,1
805,1,307230,1
806,1,40060,1
807,1,44300,1
808,1,78990,1
809,1,225360,2
810,1,29710,1
811,1,39100,2
812,1,34210,1
813,1,96060,1
814,1,24500,1
815,1,193900,2
816,1,273380,2
817,1,47410,2
818,1,76590,1
819,1,52760,2
820,1,67590,1
821,1,82740,2
822,1,59760,2
823,1,35960,2
824,1,207830,1
825,1,238580,1
826,1,168010,1
827,1,20360,1
828,1,156070,2
829,1,64860,2
830,1,67630,2
831,1,23930,2
832,1,270230,1
833,1,125990,1
834,1,385890,1
835,1,58940,1
836,1,28240,1
837,1,25910,2
838,1,336920,1
839,1,142100,2
840,1,51760,1
841,1,104710,1
842,1,205090,1
843,1,37860,1
844,1,20720,1
845,1,440240,2
846,1,58930,2
847,1,26430,2
848,1,23170,1
849,1,38480,1
850,1,74390,2
851,1,174780,1
852,1,38090,1
853,1,198020,2
854,1,29510,1
855,1,142360,2
856,1,57240,2
857,1,425750,2
858,1,20830,2
859,1,28180,2
860,1,212440,2
861,1,44290,1
862,1,305390,1
863,1,43980,2
864,1,34280,2
865,1,390820,1
866,1,24480,1
867,1,48960,1
868,1,127080,1
869,1,64080,1
870,1,21410,1
871,1,65640,1
872,1,23100,1
873,1,87770,1
874,1,89790,2
875,1,195010,2
876,1,372470,2
877,1,48100,1
878,1,118960,1
879,1,56890,2
880,1,150090,2
881,1,21510,1
882,1,72460,1
883,1,38000,1
884,1,63060,1
885,1,35510,2
886,1,206670,2
887,1,123830,2
888,1,82510,1
889,1,218470,1
890,1,26430,1
891,1,38210,1
892,1,28210,1
893,1,342240,1
894,1,49950,2
895,1,33370,2
896,1,188820,2
897,1,25590,1
898,1,36880,1
899,1,50690,2
900,1,126200,2
901,1,316460,1
902,1,61280,2
903,1,31480,1
904,1,424280,2
905,1,492160,1
906,1,328880,1
907,1,289870,2
908,1,178570,1
909,1,76350,1
910,1,46740,1
911,1,302320,2
912,1,83460,1
913,1,238500,2
914,1,25960,1
915,1,244260,2
916,1,53350,2
917,1,33100,1
918,1,48720,2
919,1,60930,1
920,1,40190,2
921,1,338530,2
922,1,59040,1
923,1,29830,1
924,1,71500,2
925,1,51380,1
926,1,57290,2
927,1,400960,2
928,1,26470,1
929,1,42290,2
930,1,87240,1
931,1,106980,1
932,1,402420,1
933,1,51630,1
934,1,271880,2
935,1,39310,1
936,1,40610,1
937,1,175780,2
938,1,329270,2
939,1,70420,1
940,1,147890,2
941,1,23330,1
942,1,396110,2
943,1,88720,2
944,1,20570,2
945,1,23150,1
946,1,102450,2
947,1,24400,1
948,1,234120,2
949,1,99730,1
950,1,20660,2
951,1,268100,2
952,1,53900,1
953,1,65680,1
954,1,35010,1
955,1,21170,1
956,1,220790,1
957,1,139900,1
958,1,152220,1
959,1,31160,2
960,1,28700,2
961,1,169880,2
962,1,33980,1
963,1,337340,2
964,1,256420,2
965,1,63760,1
966,1,50650,1
967,1,143100,1
968,1,266150,2
969,1,69540,1
970,1,44090,2
971,1,25180,1
972,1,21030,2
973,1,314250,2
974,1,30690,1
975,1,391210,2
976,1,108120,1
977,1,477840,1
978,1,81230,2
979,1,26940,2
980,1,87040,2
981,1,43240,1
982,1,78770,1
983,1,94770,2
984,1,197430,1
985,1,45570,1
986,1,402040,2
987,1,49840,1
988,1,24600,2
989,1,498590,1
990,1,28420,1
991,1,382160,2
992,1,22290,1
993,1,378550,1
994,1,299130,1
995,1,46280,1
996,1,81230,1
997,1,189750,2
998,1,110370,1
999,1,31340,1
1000,1,117790,2
1001,1,1000000,0
1002,1,53260,2
1003,1,64300,1
1004,1,1000000,1
1005,1,152210,1
1006,1,1000000,0
1007,1,1000000,0
1008,1,39930,1
1009,1,1000000,0
1010,1,143590,2
1011,1,30480,1
1012,1,72760,2
1013,1,898450,1
1014,1,47310,1
1015,1,222810,1
1016,1,96580,2
1017,1,60290,1
1018,1,35510,1
1019,1,81750,2
1020,1,32360,1
1021,1,754830,2
1022,1,290610,2
1023,1,610990,2
1024,1,125510,1
1025,1,77650,1
1026,1,37110,1
1027,1,330610,1
1028,1,259800,1
1029,1,610260,2
1030,1,43660,1
1031,1,27210,2
1032,1,901750,2
1033,1,229030,2
1034,1,33630,2
1035,1,54740,2
1036,1,665040,2
1037,1,111740,1
1038,1,24420,1
1039,1,20280,1
1040,1,21440,2
1041,1,34240,1
1042,1,48760,1
1043,1,149920,2
1044,1,33260,2
1045,1,36300,2
1046,1,38730,1
1047,1,268350,1
1048,1,410210,1
1049,1,321160,2
1050,1,33270,1
1051,1,23960,1
1052,1,62050,2
1053,1,39120,1
1054,1,37040,1
1055,1,193480,1
1056,1,55300,1
1057,1,144190,2
1058,1,70260,1
1059,1,42510,1
1060,1,650260,1
1061,1,47920,1
1062,1,26300,1
1063,1,717930,1
1064,1,30500,1
1065,1,232350,2
1066,1,454240,1
1067,1,50270,1
1068,1,258690,2
1069,1,59250,1
1070,1,793040,2
1071,1,644810,2
1072,1,604730,2
1073,1,104400,1
1074,1,42370,1
1075,1,20740,1
1076,1,23810,1
1077,1,355230,2
1078,1,65780,2
1079,1,499020,2
1080,1,87480,1
1081,1,75600,1
1082,1,33190,2
1083,1,74880,1
1084,1,85680,1
1085,1,63350,1
1086,1,35010,1
1087,1,137810,1
1088,1,26340,2
1089,1,21410,1
1090,1,832330,2
1091,1,142230,2
1092,1,24670,2
1093,1,27500,1
1094,1,826410,1
1095,1,647780,2
1096,1,117470,1
1097,1,135710,2
1098,1,102840,1
1099,1,22020,1
1100,1,39430,1
1101,1,101570,2
1102,1,824540,2
1103,1,684120,1
1104,1,62200,2
1105,1,131110,1
1106,1,480560,1
1107,1,115280,1
1108,1,165380,1
1109,1,534070,1
1110,1,268900,2
1111,1,85190,2
1112,1,548420,1
1113,1,807250,2
1114,1,352210,1
1115,1,213010,2
1116,1,435920,1
1117,1,31230,2
1118,1,22990,2
1119,1,298200,1
1120,1,85820,2
1121,1,871910,2
1122,1,20750,2
1123,1,210950,2
1124,1,287290,2
1125,1,74250,1
1126,1,32320,2
1127,1,88950,1
1128,1,41310,1
1129,1,20720,1
1130,1,204400,2
1131,1,531790,2
1132,1,139210,2
1133,1,995480,2
1134,1,44920,1
1135,1,276390,2
1136,1,47180,1
1137,1,131980,2
1138,1,604120,1
1139,1,62820,1
1140,1,71340,1
1141,1,34960,2
1142,1,21640,1
1143,1,124010,2
1144,1,33840,2
1145,1,21920,1
1146,1,52730,2
1147,1,85000,2
1148,1,192160,2
1149,1,31600,1
1150,1,383510,2
1151,1,45610,1
1152,1,82930,1
1153,1,152950,2
1154,1,141260,1
1155,1,228200,1
1156,1,541660,1
1157,1,21250,1
1158,1,32640,1
1159,1,680320,2
1160,1,32470,1
1161,1,109880,2
1162,1,125680,1
1163,1,96220,1
1164,1,847060,1
1165,1,20720,1
1166,1,112080,2
1167,1,56790,1
1168,1,21850,1
1169,1,114610,1
1170,1,168120,2
1171,1,172220,2
1172,1,68430,1
1173,1,294120,1
1174,1,29530,1
1175,1,72300,1
1176,1,529310,1
1177,1,101700,1
1178,1,41050,1
1179,1,53300,1
1180,1,106400,2
1181,1,877300,1
1182,1,186560,1
1183,1,137090,1
1184,1,102270,2
1185,1,423260,1
1186,1,158680,2
1187,1,246220,1
1188,1,32400,1
1189,1,127460,2
1190,1,40210,1
1191,1,342180,2
1192,1,82620,2
1193,1,145440,1
1194,1,906460,2
1195,1,84470,2
1196,1,318030,2
1197,1,479410,2
1198,1,340410,2
1199,1,702870,2
1200,1,111940,2
1201,1,942160,2
1202,1,260720,2
1203,1,78030,1
1204,1,61450,2
1205,1,79810,1
1206,1,655650,2
1207,1,55840,1
1208,1,99750,2
1209,1,86500,2
1210,1,172690,1
1211,1,34300,1
1212,1,125290,1
1213,1,645230,2
1214,1,484270,2
1215,1,53520,1
1216,1,37290,1
1217,1,102040,2
1218,1,444100,2
1219,1,383310,2
1220,1,217700,2
1221,1,239620,1
1222,1,659360,2
1223,1,176450,1
1224,1,195940,1
1225,1,39860,2
1226,1,29000,1
1227,1,158660,2
1228,1,35820,1
1229,1,62220,2
1230,1,73940,2
1231,1,96680,2
1232,1,379510,1
1233,1,30090,1
1234,1,56150,1
1235,1,324470,2
1236,1,165740,2
1237,1,64760,2
1238,1,33510,1
1239,1,566360,1
1240,1,993790,2
1241,1,363110,1
1242,1,66330,1
1243,1,491880,2
1244,1,78680,2
1245,1,138280,1
1246,1,137130,1
1247,1,72600,1
1248,1,283340,1
1249,1,412440,2
1250,1,29810,2
1251,1,370730,2
1252,1,37430,1
1253,1,227330,2
1254,1,264430,2
1255,1,100660,1
1256,1,129520,1
1257,1,167220,1
1258,1,59990,1
1259,1,52870,2
1260,1,57700,2
1261,1,68730,2
1262,1,70480,1
1263,1,49880,2
1264,1,380340,1
1265,1,166170,1
1266,1,25000,1
1267,1,124670,2
1268,1,908520,2
1269,1,58480,2
1270,1,41980,1
1271,1,88360,1
1272,1,217200,1
1273,1,206930,2
1274,1,28980,1
1275,1,551250,1
1276,1,206950,1
1277,1,71270,1
1278,1,66750,1
1279,1,456750,2
1280,1,589550,2
1281,1,171660,1
1282,1,20010,1
1283,1,20030,2
1284,1,253640,2
1285,1,111900,2
1286,1,42400,1
1287,1,31800,1
1288,1,729690,2
1289,1,258370,1
1290,1,887930,1
1291,1,56070,1
1292,1,383300,2
1293,1,566800,2
1294,1,26370,1
1295,1,317180,2
1296,1,95840,1
1297,1,20430,1
1298,1,48410,2
1299,1,44130,2
1300,1,83650,1
1301,1,71630,2
1302,1,272060,1
1303,1,575500,2
1304,1,31380,1
1305,1,33510,2
1306,1,368930,2
1307,1,213490,2
1308,1,130770,1
1309,1,107030,1
1310,1,70740,1
1311,1,493360,2
1312,1,60460,2
1313,1,21170,1
1314,1,55870,1
1315,1,150180,1
1316,1,31030,2
1317,1,37060,2
1318,1,41790,2
1319,1,377150,2
1320,1,448890,2
1321,1,118060,1
1322,1,599280,2
1323,1,296960,1
1324,1,168460,1
1325,1,118920,2
1326,1,25230,1
1327,1,156690,2
1328,1,158880,2
1329,1,91870,2
1330,1,817650,1
1331,1,458450,1
1332,1,259340,2
1333,1,250800,2
1334,1,95070,1
1335,1,54960,2
1336,1,299020,2
1337,1,309490,1
1338,1,327990,1
1339,1,34520,1
1340,1,72650,1
1341,1,32350,1
1342,1,88940,2
1343,1,56580,2
1344,1,69800,1
1345,1,33930,2
1346,1,23250,1
1347,1,20170,1
1348,1,21300,1
1349,1,53810,1
1350,1,22000,1
1351,1,27110,2
1352,1,27630,2
1353,1,345000,1
1354,1,130780,1
1355,1,530300,2
1356,1,727180,2
1357,1,296840,2
1358,1,346210,1
1359,1,49570,1
1360,1,702860,2
1361,1,156050,2
1362,1,28910,2
1363,1,86660,1
1364,1,266580,2
1365,1,956140,2
1366,1,306090,2
1367,1,278430,1
1368,1,229060,2
1369,1,35160,2
1370,1,125660,1
1371,1,20610,1
1372,1,113640,2
1373,1,33830,1
1374,1,36450,2
1375,1,137340,1
1376,1,373350,2
1377,1,27460,1
1378,1,37030,1
1379,1,172540,1
1380,1,599450,1
1381,1,74620,1
1382,1,878110,2
1383,1,372310,1
1384,1,257590,1
1385,1,209810,1
1386,1,90180,2
1387,1,127340,2
1388,1,130590,1
1389,1,57610,1
1390,1,241870,1
1391,1,730590,2
1392,1,24890,2
1393,1,102160,1
1394,1,649710,1
1395,1,36220,1
1396,1,66270,2
1397,1,111090,1
1398,1,54550,1
1399,1,127530,2
1400,1,55920,1
1401,1,40920,2
1402,1,694310,2
1403,1,337420,1
1404,1,111780,1
1405,1,24950,1
1406,1,348880,1
1407,1,710120,1
1408,1,21200,2
1409,1,348610,1
1410,1,130660,1
1411,1,406660,2
1412,1,333480,2
1413,1,364330,2
1414,1,86660,1
1415,1,30530,1
1416,1,35150,2
1417,1,32010,1
1418,1,105150,1
1419,1,500280,2
1420,1,102540,2
1421,1,26060,1
1422,1,67470,1
1423,1,70370,1
1424,1,515710,2
1425,1,146470,1
1426,1,108100,1
1427,1,829010,2
1428,1,526010,2
1429,1,292100,1
1430,1,33800,2
1431,1,50780,2
1432,1,801410,2
1433,1,514160,1
1434,1,67400,2
1435,1,40660,1
1436,1,924670,2
1437,1,105030,2
1438,1,37300,1
1439,1,371570,2
1440,1,297230,2
1441,1,105230,2
1442,1,43370,2
1443,1,62620,2
1444,1,712560,2
1445,1,62580,1
1446,1,122890,2
1447,1,68160,1
1448,1,219290,1
1449,1,173710,1
1450,1,31770,1
1451,1,42280,1
1452,1,63480,1
1453,1,933260,1
1454,1,33890,2
1455,1,90870,1
1456,1,525560,2
1457,1,30300,2
1458,1,28000,1
1459,1,49380,2
1460,1,42170,1
1461,1,689880,1
1462,1,40010,1
1463,1,41460,1
1464,1,925530,2
1465,1,272280,1
1466,1,22370,2
1467,1,57350,1
1468,1,166280,1
1469,1,28430,2
1470,1,83710,1
1471,1,280570,2
1472,1,93330,2
1473,1,129740,1
1474,1,267380,1
1475,1,142280,2
1476,1,450340,2
1477,1,43310,1
1478,1,716570,1
1479,1,140710,2
1480,1,21530,1
1481,1,916290,2
1482,1,45800,1
1483,1,153230,1
1484,1,26360,1
1485,1,28960,2
1486,1,23680,1
1487,1,53890,1
1488,1,41260,2
1489,1,73600,2
1490,1,472970,2
1491,1,26600,1
1492,1,392770,2
1493,1,38250,1
1494,1,475700,2
1495,1,409730,2
1496,1,853290,2
1497,1,23190,2
1498,1,528110,1
